,carat,cut,cut_ord,color,clarity,clarity_ord,predicted_price,bid,pred_price_modified,bid_modified
1758,1,Ideal,5,D,SI1,3,5296.5,3707.55,5296.5,3707.55
1759,0.71,Ideal,5,D,VS2,5,3764.73,2635.311,3764.73,2635.311
1760,1.13,Very Good,3,F,SI1,3,6073.99,4251.793,6073.99,4251.793
1761,0.41,Ideal,5,E,VS2,5,1240.83,868.581,1240.83,868.581
1762,0.76,Very Good,3,H,SI1,3,2961.18,2072.826,2961.18,2072.826
1763,0.97,Ideal,5,I,I1,1,4136.11,2895.277,4136.11,2895.277
1764,0.62,Premium,4,G,I1,1,1033.46,723.422,1033.46,723.422
1765,0.9,Good,2,F,SI1,3,3980.9,2786.63,3980.9,2786.63
1766,0.79,Very Good,3,E,VS2,5,4121.57,2885.099,4121.57,2885.099
1767,0.3,Ideal,5,E,SI1,3,-592.6,-414.82,0,0
1768,0.31,Ideal,5,G,VVS1,7,1307.53,915.271,1307.53,915.271
1769,0.32,Ideal,5,D,VS2,5,483.66,338.562,483.66,338.562
1770,1.04,Good,2,D,SI1,3,5158.72,3611.104,5158.72,3611.104
1771,1.21,Ideal,5,G,VVS1,7,8879.23,6215.461,8879.23,6215.461
1772,1.02,Fair,1,G,SI1,3,4832.36,3382.652,4832.36,3382.652
1773,0.35,Ideal,5,E,VS2,5,736.05,515.235,736.05,515.235
1774,0.32,Ideal,5,D,SI1,3,-424.34,-297.038,0,0
1775,1.02,Premium,4,F,VS1,4,5760.66,4032.462,5760.66,4032.462
1776,0.36,Premium,4,E,SI2,2,-699.92,-489.944,0,0
1777,0.38,Premium,4,G,VS1,4,376.34,263.438,376.34,263.438
1778,1.05,Premium,4,H,SI1,3,5559.05,3891.335,5559.05,3891.335
1779,0.41,Good,2,E,SI2,2,-595.47,-416.829,0,0
1780,1.05,Very Good,3,D,VS2,5,6308.95,4416.265,6308.95,4416.265
1781,1.52,Premium,4,H,SI1,3,9513.16,6659.212,9513.16,6659.212
1782,0.9,Ideal,5,H,SI1,3,4455.2,3118.64,4455.2,3118.64
1783,1.15,Premium,4,H,SI2,2,5946.35,4162.445,5946.35,4162.445
1784,0.94,Ideal,5,D,SI1,3,4791.72,3354.204,4791.72,3354.204
1785,0.7,Premium,4,G,VS1,4,3068.5,2147.95,3068.5,2147.95
1786,0.5,Ideal,5,D,VVS2,6,2452,1716.4,2452,1716.4
1787,0.64,Ideal,5,G,VVS2,6,3629.82,2540.874,3629.82,2540.874
1788,0.55,Ideal,5,I,VS2,5,2418.65,1693.055,2418.65,1693.055
1789,0.38,Ideal,5,F,VS2,5,988.44,691.908,988.44,691.908
1790,0.53,Ideal,5,D,VS2,5,2250.39,1575.273,2250.39,1575.273
1791,1.68,Good,2,E,I1,1,9635.04,6744.528,9635.04,6744.528
1792,1.22,Premium,4,H,SI1,3,6989.26,4892.482,6989.26,4892.482
1793,2,Fair,1,H,SI2,2,12623.1,8836.17,12623.1,8836.17
1794,1.01,Premium,4,F,SI2,2,4768.53,3337.971,4768.53,3337.971
1795,0.9,Ideal,5,H,SI2,2,4001.2,2800.84,4001.2,2800.84
1796,0.26,Ideal,5,H,VS1,4,-475.12,-332.584,0,0
1797,1.01,Ideal,5,E,SI2,2,4926.63,3448.641,4926.63,3448.641
1798,0.92,Very Good,3,F,SI1,3,4307.26,3015.082,4307.26,3015.082
1799,1.5,Premium,4,E,SI2,2,8890.9,6223.63,8890.9,6223.63
1800,1.34,Very Good,3,H,VS2,5,8748.72,6124.104,8748.72,6124.104
1801,0.31,Ideal,5,D,VS2,5,399.53,279.671,399.53,279.671
1802,0.61,Good,2,F,VS1,4,1995.13,1396.591,1995.13,1396.591
1803,0.4,Good,2,F,SI1,3,-225.6,-157.92,0,0
1804,0.3,Ideal,5,H,VS2,5,315.4,220.78,315.4,220.78
1805,0.95,Ideal,5,E,SI2,2,4421.85,3095.295,4421.85,3095.295
1806,0.32,Ideal,5,G,VS1,4,29.66,20.762,29.66,20.762
1807,1.66,Good,2,J,VS2,5,11282.78,7897.946,11282.78,7897.946
1808,1.22,Premium,4,D,VS2,5,7897.26,5528.082,7897.26,5528.082
1809,2.53,Premium,4,H,SI2,2,17556.29,12289.403,17556.29,12289.403
1810,0.3,Ideal,5,H,VS1,4,-138.6,-97.02,0,0
1811,0.25,Very Good,3,H,VVS2,6,32.55,22.785,32.55,22.785
1812,0.73,Ideal,5,G,VS1,4,3478.99,2435.293,3478.99,2435.293
1813,0.3,Very Good,3,I,IF,8,1361.2,952.84,1361.2,952.84
1814,1.31,Premium,4,I,SI2,2,7292.43,5104.701,7292.43,5104.701
1815,1.01,Very Good,3,F,VS2,5,5972.43,4180.701,5972.43,4180.701
1816,0.41,Very Good,3,D,VS2,5,924.63,647.241,924.63,647.241
1817,0.37,Premium,4,G,SI1,3,-161.79,-113.253,0,0
1818,0.3,Very Good,3,F,VVS1,7,907.2,635.04,907.2,635.04
1819,0.51,Premium,4,E,VS2,5,1924.03,1346.821,1924.03,1346.821
1820,2.56,Good,2,J,SI2,2,17492.48,12244.736,17492.48,12244.736
1821,0.38,Premium,4,H,SI1,3,-77.66,-54.362,0,0
1822,0.38,Very Good,3,G,VS1,4,218.24,152.768,218.24,152.768
1823,0.58,Ideal,5,G,VS2,5,2671.04,1869.728,2671.04,1869.728
1824,0.74,Ideal,5,G,SI2,2,2655.12,1858.584,2655.12,1858.584
1825,0.31,Ideal,5,I,SI1,3,-508.47,-355.929,0,0
1826,1,Good,2,G,VS2,5,5730.2,4011.14,5730.2,4011.14
1827,0.31,Very Good,3,H,VS2,5,83.33,58.331,83.33,58.331
1828,0.61,Premium,4,F,VVS2,6,3219.33,2253.531,3219.33,2253.531
1829,0.81,Ideal,5,F,VS2,5,4606.03,3224.221,4606.03,3224.221
1830,0.58,Ideal,5,F,SI1,3,1763.04,1234.128,1763.04,1234.128
1831,0.38,Very Good,3,F,VS2,5,672.24,470.568,672.24,470.568
1832,0.54,Ideal,5,E,SI1,3,1426.52,998.564,1426.52,998.564
1833,0.57,Very Good,3,E,VS2,5,2270.71,1589.497,2270.71,1589.497
1834,1.01,Premium,4,G,SI1,3,5222.53,3655.771,5222.53,3655.771
1835,0.57,Fair,1,F,VS1,4,1500.51,1050.357,1500.51,1050.357
1836,0.73,Premium,4,E,SI1,3,2866.89,2006.823,2866.89,2006.823
1837,1.18,Ideal,5,E,SI2,2,6356.84,4449.788,6356.84,4449.788
1838,0.31,Ideal,5,F,IF,8,1761.53,1233.071,1761.53,1233.071
1839,0.3,Ideal,5,H,VS1,4,-138.6,-97.02,0,0
1840,0.34,Ideal,5,E,VS2,5,651.92,456.344,651.92,456.344
1841,0.7,Very Good,3,G,SI2,2,2002.4,1401.68,2002.4,1401.68
1842,0.3,Ideal,5,G,VS1,4,-138.6,-97.02,0,0
1843,0.58,Ideal,5,E,VVS2,6,3125.04,2187.528,3125.04,2187.528
1844,1.24,Ideal,5,E,VS2,5,8223.62,5756.534,8223.62,5756.534
1845,1.23,Very Good,3,F,VS1,4,7369.29,5158.503,7369.29,5158.503
1846,0.57,Ideal,5,E,SI1,3,1678.91,1175.237,1678.91,1175.237
1847,0.32,Ideal,5,E,VVS1,7,1391.66,974.162,1391.66,974.162
1848,0.9,Ideal,5,G,VVS1,7,6271.2,4389.84,6271.2,4389.84
1849,0.39,Ideal,5,E,VVS2,6,1526.57,1068.599,1526.57,1068.599
1850,0.8,Ideal,5,H,SI1,3,3613.9,2529.73,3613.9,2529.73
1851,1.14,Ideal,5,G,VS1,4,6928.32,4849.824,6928.32,4849.824
1852,0.72,Very Good,3,G,VS1,4,3078.66,2155.062,3078.66,2155.062
1853,0.31,Ideal,5,E,VS2,5,399.53,279.671,399.53,279.671
1854,0.54,Ideal,5,D,SI1,3,1426.52,998.564,1426.52,998.564
1855,0.32,Ideal,5,I,VS2,5,483.66,338.562,483.66,338.562
1856,0.32,Ideal,5,D,VS2,5,483.66,338.562,483.66,338.562
1857,0.27,Ideal,5,E,VS2,5,63.01,44.107,63.01,44.107
1858,1.06,Ideal,5,F,I1,1,4893.28,3425.296,4893.28,3425.296
1859,1.01,Premium,4,F,VS2,5,6130.53,4291.371,6130.53,4291.371
1860,1.04,Premium,4,G,SI2,2,5020.92,3514.644,5020.92,3514.644
1861,0.25,Premium,4,E,VVS2,6,190.65,133.455,190.65,133.455
1862,0.3,Ideal,5,H,VS2,5,315.4,220.78,315.4,220.78
1863,0.51,Premium,4,G,SI2,2,562.03,393.421,562.03,393.421
1864,0.73,Ideal,5,I,VS1,4,3478.99,2435.293,3478.99,2435.293
1865,0.44,Ideal,5,I,VS1,4,1039.22,727.454,1039.22,727.454
1866,0.33,Very Good,3,I,SI1,3,-656.41,-459.487,0,0
1867,0.7,Very Good,3,E,SI1,3,2456.4,1719.48,2456.4,1719.48
1868,1,Good,2,H,VVS2,6,6184.2,4328.94,6184.2,4328.94
1869,0.3,Ideal,5,G,VVS1,7,1223.4,856.38,1223.4,856.38
1870,0.76,Premium,4,E,SI2,2,2665.28,1865.696,2665.28,1865.696
1871,0.79,Ideal,5,F,SI1,3,3529.77,2470.839,3529.77,2470.839
1872,0.76,Ideal,5,F,VS2,5,4185.38,2929.766,4185.38,2929.766
1873,0.51,Ideal,5,F,VS1,4,1628.13,1139.691,1628.13,1139.691
1874,0.53,Ideal,5,D,VS2,5,2250.39,1575.273,2250.39,1575.273
1875,0.56,Fair,1,E,VVS2,6,2324.38,1627.066,2324.38,1627.066
1876,0.31,Ideal,5,F,VVS1,7,1307.53,915.271,1307.53,915.271
1877,0.41,Premium,4,E,VS1,4,628.73,440.111,628.73,440.111
1878,0.54,Ideal,5,F,VS2,5,2334.52,1634.164,2334.52,1634.164
1879,1,Very Good,3,G,SI1,3,4980.3,3486.21,4980.3,3486.21
1880,1.01,Very Good,3,H,SI1,3,5064.43,3545.101,5064.43,3545.101
1881,1.65,Ideal,5,G,VS1,4,11218.95,7853.265,11218.95,7853.265
1882,0.24,Ideal,5,F,IF,8,1172.62,820.834,1172.62,820.834
1883,0.33,Ideal,5,E,SI1,3,-340.21,-238.147,0,0
1884,0.78,Ideal,5,F,VS2,5,4353.64,3047.548,4353.64,3047.548
1885,1.01,Very Good,3,G,VS2,5,5972.43,4180.701,5972.43,4180.701
1886,0.74,Very Good,3,E,SI2,2,2338.92,1637.244,2338.92,1637.244
1887,0.51,Premium,4,D,VS1,4,1470.03,1029.021,1470.03,1029.021
1888,2.01,Good,2,I,SI1,3,13319.33,9323.531,13319.33,9323.531
1889,0.34,Ideal,5,G,SI1,3,-256.08,-179.256,0,0
1890,1.23,Ideal,5,I,SI1,3,7231.49,5062.043,7231.49,5062.043
1891,0.39,Ideal,5,F,VVS2,6,1526.57,1068.599,1526.57,1068.599
1892,1.5,Very Good,3,H,VS1,4,9640.8,6748.56,9640.8,6748.56
1893,0.31,Ideal,5,E,VVS1,7,1307.53,915.271,1307.53,915.271
1894,0.34,Ideal,5,D,VS2,5,651.92,456.344,651.92,456.344
1895,0.34,Ideal,5,G,IF,8,2013.92,1409.744,2013.92,1409.744
1896,0.33,Ideal,5,G,VS1,4,113.79,79.653,113.79,79.653
1897,0.3,Ideal,5,H,SI1,3,-592.6,-414.82,0,0
1898,0.28,Ideal,5,D,VS2,5,147.14,102.998,147.14,102.998
1899,0.35,Very Good,3,D,VS1,4,-34.15,-23.905,0,0
1900,0.3,Ideal,5,F,IF,8,1677.4,1174.18,1677.4,1174.18
1901,1.4,Ideal,5,J,SI1,3,8661.7,6063.19,8661.7,6063.19
1902,0.35,Premium,4,E,SI1,3,-330.05,-231.035,0,0
1903,0.42,Premium,4,G,SI1,3,258.86,181.202,258.86,181.202
1904,1.75,Ideal,5,I,SI1,3,11606.25,8124.375,11606.25,8124.375
1905,0.42,Ideal,5,E,SI2,2,-37.04,-25.928,0,0
1906,1.26,Ideal,5,G,VS1,4,7937.88,5556.516,7937.88,5556.516
1907,1.25,Ideal,5,J,VS1,4,7853.75,5497.625,7853.75,5497.625
1908,1.01,Premium,4,E,SI1,3,5222.53,3655.771,5222.53,3655.771
1909,0.23,Good,2,E,VVS1,7,160.19,112.133,160.19,112.133
1910,1.15,Ideal,5,J,VS1,4,7012.45,4908.715,7012.45,4908.715
1911,1.02,Premium,4,I,SI2,2,4852.66,3396.862,4852.66,3396.862
1912,0.39,Ideal,5,H,IF,8,2434.57,1704.199,2434.57,1704.199
1913,0.37,Premium,4,I,VVS1,7,1654.21,1157.947,1654.21,1157.947
1914,0.9,Good,2,H,SI1,3,3980.9,2786.63,3980.9,2786.63
1915,0.27,Very Good,3,G,VVS1,7,654.81,458.367,654.81,458.367
1916,0.53,Premium,4,F,I1,1,276.29,193.403,276.29,193.403
1917,0.57,Premium,4,G,VS1,4,1974.81,1382.367,1974.81,1382.367
1918,0.76,Premium,4,H,SI1,3,3119.28,2183.496,3119.28,2183.496
1919,1.02,Ideal,5,J,SI2,2,5010.76,3507.532,5010.76,3507.532
1920,0.58,Premium,4,E,VS2,5,2512.94,1759.058,2512.94,1759.058
1921,0.7,Good,2,D,SI2,2,1844.3,1291.01,1844.3,1291.01
1922,0.32,Good,2,D,SI1,3,-898.64,-629.048,0,0
1923,0.72,Very Good,3,E,VS2,5,3532.66,2472.862,3532.66,2472.862
1924,0.73,Premium,4,E,VS2,5,3774.89,2642.423,3774.89,2642.423
1925,1.02,Very Good,3,G,VS2,5,6056.56,4239.592,6056.56,4239.592
1926,0.4,Very Good,3,D,VS2,5,840.5,588.35,840.5,588.35
1927,0.31,Ideal,5,H,VS1,4,-54.47,-38.129,0,0
1928,1.04,Ideal,5,G,VS2,5,6541.02,4578.714,6541.02,4578.714
1929,0.71,Very Good,3,F,VS2,5,3448.53,2413.971,3448.53,2413.971
1930,0.34,Premium,4,I,VVS1,7,1401.82,981.274,1401.82,981.274
1931,0.3,Very Good,3,G,VVS1,7,907.2,635.04,907.2,635.04
1932,0.71,Premium,4,D,VS2,5,3606.63,2524.641,3606.63,2524.641
1933,2.28,Premium,4,H,SI2,2,15453.04,10817.128,15453.04,10817.128
1934,0.72,Very Good,3,E,SI1,3,2624.66,1837.262,2624.66,1837.262
1935,0.91,Good,2,E,VS2,5,4973.03,3481.121,4973.03,3481.121
1936,0.5,Very Good,3,E,VS1,4,1227.8,859.46,1227.8,859.46
1937,0.91,Premium,4,F,SI2,2,3927.23,2749.061,3927.23,2749.061
1938,0.3,Ideal,5,E,VS2,5,315.4,220.78,315.4,220.78
1939,0.41,Premium,4,E,SI2,2,-279.27,-195.489,0,0
1940,0.71,Premium,4,I,VVS1,7,4514.63,3160.241,4514.63,3160.241
1941,0.92,Good,2,E,SI1,3,4149.16,2904.412,4149.16,2904.412
1942,0.3,Ideal,5,D,VS2,5,315.4,220.78,315.4,220.78
1943,0.7,Premium,4,H,SI1,3,2614.5,1830.15,2614.5,1830.15
1944,2.36,Premium,4,H,SI2,2,16126.08,11288.256,16126.08,11288.256
1945,0.35,Ideal,5,I,IF,8,2098.05,1468.635,2098.05,1468.635
1946,0.7,Ideal,5,E,VS1,4,3226.6,2258.62,3226.6,2258.62
1947,0.81,Ideal,5,J,VS2,5,4606.03,3224.221,4606.03,3224.221
1948,0.53,Ideal,5,G,SI2,2,888.39,621.873,888.39,621.873
1949,1.07,Ideal,5,G,SI1,3,5885.41,4119.787,5885.41,4119.787
1950,1.51,Very Good,3,J,VS1,4,9724.93,6807.451,9724.93,6807.451
1951,0.31,Ideal,5,F,VS2,5,399.53,279.671,399.53,279.671
1952,1.61,Premium,4,H,SI1,3,10270.33,7189.231,10270.33,7189.231
1953,0.3,Good,2,G,VVS2,6,295.1,206.57,295.1,206.57
1954,0.39,Ideal,5,D,VVS2,6,1526.57,1068.599,1526.57,1068.599
1955,0.43,Ideal,5,E,VVS2,6,1863.09,1304.163,1863.09,1304.163
1956,1.04,Premium,4,I,SI1,3,5474.92,3832.444,5474.92,3832.444
1957,0.35,Ideal,5,E,VS2,5,736.05,515.235,736.05,515.235
1958,1.02,Very Good,3,F,SI1,3,5148.56,3603.992,5148.56,3603.992
1959,0.92,Ideal,5,G,VS2,5,5531.46,3872.022,5531.46,3872.022
1960,0.9,Very Good,3,F,VS1,4,4593,3215.1,4593,3215.1
1961,0.59,Very Good,3,D,SI1,3,1530.97,1071.679,1530.97,1071.679
1962,1.09,Ideal,5,H,SI1,3,6053.67,4237.569,6053.67,4237.569
1963,0.5,Ideal,5,E,VS2,5,1998,1398.6,1998,1398.6
1964,0.81,Premium,4,H,SI2,2,3085.93,2160.151,3085.93,2160.151
1965,0.54,Good,2,H,VS1,4,1406.22,984.354,1406.22,984.354
1966,0.52,Ideal,5,D,VS2,5,2166.26,1516.382,2166.26,1516.382
1967,0.92,Premium,4,F,SI2,2,4011.36,2807.952,4011.36,2807.952
1968,2.12,Very Good,3,H,SI2,2,13948.86,9764.202,13948.86,9764.202
1969,2.01,Good,2,I,SI2,2,12865.33,9005.731,12865.33,9005.731
1970,1.2,Very Good,3,F,VVS2,6,8024.9,5617.43,8024.9,5617.43
1971,1.18,Premium,4,G,SI2,2,6198.74,4339.118,6198.74,4339.118
1972,0.61,Ideal,5,F,VS1,4,2469.43,1728.601,2469.43,1728.601
1973,1.06,Very Good,3,F,VS2,5,6393.08,4475.156,6393.08,4475.156
1974,0.42,Premium,4,H,VVS1,7,2074.86,1452.402,2074.86,1452.402
1975,0.51,Premium,4,D,VS2,5,1924.03,1346.821,1924.03,1346.821
1976,0.3,Ideal,5,E,VVS1,7,1223.4,856.38,1223.4,856.38
1977,0.31,Ideal,5,E,VS2,5,399.53,279.671,399.53,279.671
1978,1.11,Very Good,3,H,SI1,3,5905.73,4134.011,5905.73,4134.011
1979,0.31,Premium,4,H,VVS2,6,695.43,486.801,695.43,486.801
1980,0.72,Ideal,5,G,VS2,5,3848.86,2694.202,3848.86,2694.202
1981,0.76,Very Good,3,I,SI1,3,2961.18,2072.826,2961.18,2072.826
1982,0.35,Premium,4,F,VS2,5,577.95,404.565,577.95,404.565
1983,0.8,Good,2,G,VS2,5,4047.6,2833.32,4047.6,2833.32
1984,1.02,Premium,4,D,SI2,2,4852.66,3396.862,4852.66,3396.862
1985,0.7,Ideal,5,F,SI1,3,2772.6,1940.82,2772.6,1940.82
1986,1.13,Ideal,5,G,VS2,5,7298.19,5108.733,7298.19,5108.733
1987,1.01,Fair,1,E,SI2,2,4294.23,3005.961,4294.23,3005.961
1988,0.57,Very Good,3,D,SI1,3,1362.71,953.897,1362.71,953.897
1989,2.01,Good,2,G,SI2,2,12865.33,9005.731,12865.33,9005.731
1990,0.52,Ideal,5,G,SI2,2,804.26,562.982,804.26,562.982
1991,1.51,Good,2,I,SI1,3,9112.83,6378.981,9112.83,6378.981
1992,1.64,Ideal,5,G,VVS2,6,12042.82,8429.974,12042.82,8429.974
1993,0.8,Fair,1,G,SI2,2,2527.5,1769.25,2527.5,1769.25
1994,0.3,Good,2,D,VS2,5,-158.9,-111.23,0,0
1995,0.43,Ideal,5,G,IF,8,2771.09,1939.763,2771.09,1939.763
1996,0.32,Ideal,5,G,VS2,5,483.66,338.562,483.66,338.562
1997,0.31,Ideal,5,E,VS1,4,-54.47,-38.129,0,0
1998,2.16,Ideal,5,I,SI2,2,14601.58,10221.106,14601.58,10221.106
1999,0.6,Ideal,5,G,VS2,5,2839.3,1987.51,2839.3,1987.51
2000,1.25,Very Good,3,I,SI1,3,7083.55,4958.485,7083.55,4958.485
2001,1.71,Premium,4,G,SI1,3,11111.63,7778.141,11111.63,7778.141
2002,0.42,Ideal,5,F,VVS2,6,1778.96,1245.272,1778.96,1245.272
2003,0.31,Good,2,F,SI1,3,-982.77,-687.939,0,0
2004,0.9,Good,2,D,SI1,3,3980.9,2786.63,3980.9,2786.63
2005,0.31,Good,2,F,VVS2,6,379.23,265.461,379.23,265.461
2006,0.55,Very Good,3,E,VS2,5,2102.45,1471.715,2102.45,1471.715
2007,1.32,Very Good,3,G,SI2,2,7218.46,5052.922,7218.46,5052.922
2008,0.79,Ideal,5,F,SI2,2,3075.77,2153.039,3075.77,2153.039
2009,0.4,Ideal,5,F,VS2,5,1156.7,809.69,1156.7,809.69
2010,0.31,Ideal,5,G,VVS1,7,1307.53,915.271,1307.53,915.271
2011,0.7,Very Good,3,F,SI1,3,2456.4,1719.48,2456.4,1719.48
2012,0.9,Good,2,D,VS2,5,4888.9,3422.23,4888.9,3422.23
2013,0.36,Premium,4,E,VS2,5,662.08,463.456,662.08,463.456
2014,0.51,Very Good,3,E,VS2,5,1765.93,1236.151,1765.93,1236.151
2015,0.34,Ideal,5,G,SI1,3,-256.08,-179.256,0,0
2016,0.31,Very Good,3,G,SI1,3,-824.67,-577.269,0,0
2017,0.41,Premium,4,F,VS2,5,1082.73,757.911,1082.73,757.911
2018,1.73,Premium,4,H,SI1,3,11279.89,7895.923,11279.89,7895.923
2019,0.31,Ideal,5,F,IF,8,1761.53,1233.071,1761.53,1233.071
2020,0.28,Ideal,5,E,VVS2,6,601.14,420.798,601.14,420.798
2021,0.32,Very Good,3,D,SI1,3,-740.54,-518.378,0,0
2022,0.51,Very Good,3,G,VS2,5,1765.93,1236.151,1765.93,1236.151
2023,1.21,Ideal,5,F,SI2,2,6609.23,4626.461,6609.23,4626.461
2024,0.71,Very Good,3,D,VS2,5,3448.53,2413.971,3448.53,2413.971
2025,0.9,Very Good,3,E,SI1,3,4139,2897.3,4139,2897.3
2026,0.92,Premium,4,J,VS2,5,5373.36,3761.352,5373.36,3761.352
2027,0.41,Ideal,5,E,VS2,5,1240.83,868.581,1240.83,868.581
2028,1.11,Premium,4,G,SI2,2,5609.83,3926.881,5609.83,3926.881
2029,0.58,Premium,4,E,VS2,5,2512.94,1759.058,2512.94,1759.058
2030,0.25,Very Good,3,G,VS2,5,-421.45,-295.015,0,0
2031,1,Good,2,E,SI2,2,4368.2,3057.74,4368.2,3057.74
2032,1.01,Very Good,3,G,VS1,4,5518.43,3862.901,5518.43,3862.901
2033,0.37,Very Good,3,D,VVS1,7,1496.11,1047.277,1496.11,1047.277
2034,1.15,Ideal,5,G,VVS1,7,8374.45,5862.115,8374.45,5862.115
2035,1.2,Ideal,5,G,VS1,4,7433.1,5203.17,7433.1,5203.17
2036,1.5,Good,2,H,VS1,4,9482.7,6637.89,9482.7,6637.89
2037,1.5,Ideal,5,H,VS1,4,9957,6969.9,9957,6969.9
2038,0.84,Good,2,G,SI1,3,3476.12,2433.284,3476.12,2433.284
2039,0.51,Premium,4,F,VVS2,6,2378.03,1664.621,2378.03,1664.621
2040,1.54,Ideal,5,G,SI2,2,9385.52,6569.864,9385.52,6569.864
2041,0.35,Good,2,E,VS1,4,-192.25,-134.575,0,0
2042,1.01,Premium,4,G,VS2,5,6130.53,4291.371,6130.53,4291.371
2043,1.11,Very Good,3,F,VVS1,7,7721.73,5405.211,7721.73,5405.211
2044,1.16,Premium,4,G,VVS1,7,8300.48,5810.336,8300.48,5810.336
2045,1.01,Fair,1,G,SI1,3,4748.23,3323.761,4748.23,3323.761
2046,1.26,Ideal,5,J,SI1,3,7483.88,5238.716,7483.88,5238.716
2047,1.03,Ideal,5,G,VVS1,7,7364.89,5155.423,7364.89,5155.423
2048,0.53,Ideal,5,E,VS2,5,2250.39,1575.273,2250.39,1575.273
2049,0.3,Ideal,5,D,VS1,4,-138.6,-97.02,0,0
2050,1.06,Premium,4,G,SI2,2,5189.18,3632.426,5189.18,3632.426
2051,1.22,Premium,4,H,VS1,4,7443.26,5210.282,7443.26,5210.282
2052,0.39,Very Good,3,E,VS1,4,302.37,211.659,302.37,211.659
2053,0.7,Very Good,3,F,VS2,5,3364.4,2355.08,3364.4,2355.08
2054,1.5,Premium,4,E,SI1,3,9344.9,6541.43,9344.9,6541.43
2055,0.72,Very Good,3,E,SI1,3,2624.66,1837.262,2624.66,1837.262
2056,1.03,Ideal,5,G,SI1,3,5548.89,3884.223,5548.89,3884.223
2057,0.31,Good,2,G,SI1,3,-982.77,-687.939,0,0
2058,2.51,Very Good,3,I,SI2,2,17229.93,12060.951,17229.93,12060.951
2059,2.63,Ideal,5,J,SI2,2,18555.69,12988.983,18555.69,12988.983
2060,1.27,Ideal,5,G,VS2,5,8476.01,5933.207,8476.01,5933.207
2061,0.81,Premium,4,D,SI1,3,3539.93,2477.951,3539.93,2477.951
2062,0.9,Ideal,5,G,SI1,3,4455.2,3118.64,4455.2,3118.64
2063,0.33,Ideal,5,E,VS2,5,567.79,397.453,567.79,397.453
2064,1.61,Ideal,5,G,VS1,4,10882.43,7617.701,10882.43,7617.701
2065,0.36,Ideal,5,F,VS2,5,820.18,574.126,820.18,574.126
2066,1.3,Premium,4,D,SI1,3,7662.3,5363.61,7662.3,5363.61
2067,0.9,Fair,1,H,VS2,5,4730.8,3311.56,4730.8,3311.56
2068,1,Good,2,D,SI1,3,4822.2,3375.54,4822.2,3375.54
2069,1.52,Very Good,3,D,SI2,2,8901.06,6230.742,8901.06,6230.742
2070,0.55,Very Good,3,D,VS2,5,2102.45,1471.715,2102.45,1471.715
2071,1,Very Good,3,I,VS1,4,5434.3,3804.01,5434.3,3804.01
2072,0.34,Premium,4,I,VVS1,7,1401.82,981.274,1401.82,981.274
2073,0.53,Very Good,3,F,VS2,5,1934.19,1353.933,1934.19,1353.933
2074,0.7,Premium,4,F,SI1,3,2614.5,1830.15,2614.5,1830.15
2075,1.18,Premium,4,I,VS1,4,7106.74,4974.718,7106.74,4974.718
2076,0.42,Ideal,5,G,SI1,3,416.96,291.872,416.96,291.872
2077,2.26,Ideal,5,I,SI2,2,15442.88,10810.016,15442.88,10810.016
2078,0.42,Very Good,3,H,VS2,5,1008.76,706.132,1008.76,706.132
2079,0.73,Ideal,5,I,VS1,4,3478.99,2435.293,3478.99,2435.293
2080,0.31,Ideal,5,E,VS2,5,399.53,279.671,399.53,279.671
2081,0.74,Ideal,5,F,VS1,4,3563.12,2494.184,3563.12,2494.184
2082,1.31,Premium,4,J,SI1,3,7746.43,5422.501,7746.43,5422.501
2083,1.01,Good,2,E,VS2,5,5814.33,4070.031,5814.33,4070.031
2084,0.4,Premium,4,F,SI1,3,90.6,63.42,90.6,63.42
2085,0.4,Very Good,3,E,VS2,5,840.5,588.35,840.5,588.35
2086,1.52,Very Good,3,F,VS2,5,10263.06,7184.142,10263.06,7184.142
2087,0.32,Premium,4,G,SI1,3,-582.44,-407.708,0,0
2088,0.3,Ideal,5,E,SI1,3,-592.6,-414.82,0,0
2089,0.61,Ideal,5,E,VS1,4,2469.43,1728.601,2469.43,1728.601
2090,2,Very Good,3,J,SI1,3,13393.3,9375.31,13393.3,9375.31
2091,0.51,Ideal,5,D,VS1,4,1628.13,1139.691,1628.13,1139.691
2092,0.7,Ideal,5,F,SI1,3,2772.6,1940.82,2772.6,1940.82
2093,0.91,Very Good,3,D,SI2,2,3769.13,2638.391,3769.13,2638.391
2094,0.71,Very Good,3,G,VVS2,6,3902.53,2731.771,3902.53,2731.771
2095,0.42,Ideal,5,D,VS2,5,1324.96,927.472,1324.96,927.472
2096,1.56,Very Good,3,H,SI2,2,9237.58,6466.306,9237.58,6466.306
2097,0.33,Ideal,5,E,VS2,5,567.79,397.453,567.79,397.453
2098,0.54,Ideal,5,F,VS1,4,1880.52,1316.364,1880.52,1316.364
2099,0.36,Ideal,5,E,SI1,3,-87.82,-61.474,0,0
2100,1.21,Premium,4,H,VS1,4,7359.13,5151.391,7359.13,5151.391
2101,0.27,Very Good,3,D,VS2,5,-253.19,-177.233,0,0
2102,2.07,Premium,4,H,SI1,3,14140.31,9898.217,14140.31,9898.217
2103,0.3,Very Good,3,I,VS2,5,-0.8,-0.56,0,0
2104,0.31,Very Good,3,G,VVS1,7,991.33,693.931,991.33,693.931
